"RecordType","Path","IncludePath","ExistsOnDisk","IncludedInScriptsProject","MissingCompileTarget","UnincludedSource","GeneratedOrOutput","DriftClass","LikelySystem","RuntimeMarkers","Types","Action"
"ProjectInclude","Data/Scripts/Custom/PvPConsent/NONPKEventMoongate.cs","Custom\PvPConsent\NONPKEventMoongate.cs","True","True","False","False","False","","Custom:PvPConsent","CustomTimerSubclass;OnResponse;SendGump","class:NONPKEventMoongate;class:DelayTimer;class:NONPKEventConfirmationMoongate;class:NONPKEventMoongateConfirmGump","Keep"
"ProjectInclude","Data/Scripts/Custom/PvPConsent/NONPKSword.cs","Custom\PvPConsent\NONPKSword.cs","True","True","False","False","False","","Custom:PvPConsent","","class:NONPKSword","Keep"
"ProjectInclude","Data/Scripts/Custom/PvPConsent/Gumps/PKNONPKGUMP.cs","Custom\PvPConsent\Gumps\PKNONPKGUMP.cs","True","True","False","False","False","","Custom:PvPConsent","CommandSystem.Register;Initialize;OnResponse;SendGump","class:PKNONPK;class:ChoosePvPCommand","Keep"
"ProjectInclude","Data/Scripts/Custom/PvPConsent/PKSword.cs","Custom\PvPConsent\PKSword.cs","True","True","False","False","False","","Custom:PvPConsent","","class:PKSword","Keep"
"ProjectInclude","Data/Scripts/Custom/Progression/CharacterLevel/CharacterLevelCommands.cs","Custom\Progression\CharacterLevel\CharacterLevelCommands.cs","True","True","False","False","False","","Custom:Progression","CommandSystem.Register;Initialize","class:CharacterLevelCommands;class:CharacterLevelTarget","Keep"
"ProjectInclude","Data/Scripts/Custom/Progression/CharacterLevel/CharacterLevelService.cs","Custom\Progression\CharacterLevel\CharacterLevelService.cs","True","True","False","False","False","","Custom:Progression","","enum:CharacterArchetype;class:CharacterLevelDiagnostics;class:CharacterLevelService","Keep"
"ProjectInclude","Data/Scripts/Custom/RandomEncounters/Commands.cs","Custom\RandomEncounters\Commands.cs","True","True","False","False","False","","Custom:RandomEncounters","CommandSystem.Register;Initialize","class:RandomEncountersControl","Keep"
"ProjectInclude","Data/Scripts/Custom/RandomEncounters/Definitions.cs","Custom\RandomEncounters\Definitions.cs","True","True","False","False","False","","Custom:RandomEncounters","","enum:RegionType;enum:EncounterTime;enum:LandType;enum:LevelType;enum:EffectType;struct:EffectEntry","Keep"
"ProjectInclude","Data/Scripts/Custom/RandomEncounters/EncounterEngine.cs","Custom\RandomEncounters\EncounterEngine.cs","True","True","False","False","False","","Custom:RandomEncounters","Initialize","class:RandomEncounterEngine","Keep"
"ProjectInclude","Data/Scripts/Custom/RandomEncounters/Helpers.cs","Custom\RandomEncounters\Helpers.cs","True","True","False","False","False","","Custom:RandomEncounters","Initialize","class:Helpers;class:DescendingComparer","Keep"
"ProjectInclude","Data/Scripts/Custom/RandomEncounters/Import.cs","Custom\RandomEncounters\Import.cs","True","True","False","False","False","","Custom:RandomEncounters","","class:ImportRecord;class:ImportHelper;class:ProbabilityComparer;class:PSort","Keep"
"ProjectInclude","Data/Scripts/Custom/RandomEncounters/Records.cs","Custom\RandomEncounters\Records.cs","True","True","False","False","False","","Custom:RandomEncounters","","interface:IElementContainer;class:RandomEncounter;interface:IProbability;class:EncounterSet;class:QuickSearch;class:EncounterElement;class:RegionRecord","Keep"
"ProjectInclude","Data/Scripts/Custom/RandomEncounters/RedBlackTree.cs","Custom\RandomEncounters\RedBlackTree.cs","True","True","False","False","False","","Custom:RandomEncounters","","class:RedBlackTree;class:RedBlackTreeEnumerator;class:RedBlackTreeNode","Keep"
"ProjectInclude","Data/Scripts/Custom/RandomEncounters/SpawnFinder.cs","Custom\RandomEncounters\SpawnFinder.cs","True","True","False","False","False","","Custom:RandomEncounters","","class:SpawnFinder;class:TileComparer","Keep"
"ProjectInclude","Data/Scripts/Custom/RandomEncounters/Timers.cs","Custom\RandomEncounters\Timers.cs","True","True","False","False","False","","Custom:RandomEncounters","CustomTimerSubclass","class:EncounterTimer;class:ReinitializeTimer;class:DeleteTimer","Keep"
"ProjectInclude","Data/Scripts/Custom/RandomEncounters/XmlDateCount.cs","Custom\RandomEncounters\XmlDateCount.cs","True","True","False","False","False","","Custom:RandomEncounters","","class:XmlDateCount","Keep"
"ProjectInclude","Data/Scripts/Custom/RandomEncounters/XmlLinePreservingDoc.cs","Custom\RandomEncounters\XmlLinePreservingDoc.cs","True","True","False","False","False","","Custom:RandomEncounters","","class:XmlLinePreservingDocument","Keep"
"ProjectInclude","Data/Scripts/Custom/Searches/BaseEntry.cs","Custom\Searches\BaseEntry.cs","True","True","False","False","False","","Custom:Searches","","class:Entry;class:EntrySet","Keep"
"ProjectInclude","Data/Scripts/Custom/Searches/CircleSearch.cs","Custom\Searches\CircleSearch.cs","True","True","False","False","False","","Custom:Searches","","class:CircleSearch;class:SearchSet;class:CircleEntry","Keep"
"ProjectInclude","Data/Scripts/Custom/Searches/Commands.cs","Custom\Searches\Commands.cs","True","True","False","False","False","","Custom:Searches","CommandSystem.Register;Initialize","class:SearchCommands","Keep"
"ProjectInclude","Data/Scripts/Custom/Searches/Helpers.cs","Custom\Searches\Helpers.cs","True","True","False","False","False","","Custom:Searches","","class:Trig","Keep"
"ProjectInclude","Data/Scripts/Custom/Searches/LineSearch.cs","Custom\Searches\LineSearch.cs","True","True","False","False","False","","Custom:Searches","","class:LineSearch","Keep"
"ProjectInclude","Data/Scripts/Custom/Searches/OctantSearch.cs","Custom\Searches\OctantSearch.cs","True","True","False","False","False","","Custom:Searches","","class:OctantSearch;class:SearchSet;class:OctantEntry","Keep"
"ProjectInclude","Data/Scripts/Custom/Searches/Searches.cs","Custom\Searches\Searches.cs","True","True","False","False","False","","Custom:Searches","Initialize","class:Search","Keep"
"ProjectInclude","Data/Scripts/Custom/Searches/SpiralSearch.cs","Custom\Searches\SpiralSearch.cs","True","True","False","False","False","","Custom:Searches","","class:SpiralSearch;class:SearchSet;class:SpiralEntry","Keep"
"ProjectInclude","Data/Scripts/Custom/Searches/Types.cs","Custom\Searches\Types.cs","True","True","False","False","False","","Custom:Searches","","enum:DistanceFunction;enum:SearchDirection;enum:ClockDirection;enum:Compass","Keep"
"ProjectInclude","Data/Scripts/Custom/Skill Stone/SkillStone.cs","Custom\Skill Stone\SkillStone.cs","True","True","False","False","False","","Custom:Skill Stone","OnResponse;SendGump","class:SkillStone;class:SetSkillsGump","Keep"
"ProjectInclude","Data/Scripts/Custom/Staff Toolbar [2.0]/Toolbar.cs","Custom\Staff Toolbar [2.0]\Toolbar.cs","True","True","False","False","False","","Custom:Staff Toolbar [2.0]","EventSink;Initialize;OnLogin;OnResponse;SendGump","class:ToolbarHelper;class:ToolbarInfos;class:ToolbarInfo;class:Toolbar;class:ToolbarEdit;class:GumpIDs;enum:MiscIDs;enum:ButtonIDs","Keep"
"ProjectInclude","Data/Scripts/Custom/TellAFriend/Rewards/StatBall.cs","Custom\TellAFriend\Rewards\StatBall.cs","True","True","False","False","False","","Custom:TellAFriend","OnResponse;SendGump","class:StatBall;class:StatBallGump","Keep"
"ProjectInclude","Data/Scripts/Custom/TellAFriend/TellAFriend.cs","Custom\TellAFriend\TellAFriend.cs","True","True","False","False","False","","Custom:TellAFriend","CommandSystem.Register;EventSink;Initialize;OnResponse;SendGump","class:TellAFriend;class:TAFGump;class:ReferrerReward;class:TAFCommand","Keep"
"ProjectInclude","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Addons/BottleRackAddon.cs","Custom\Vhaerun%27s CRL Homestead System [2.0]\Dracana%27s Winecrafting [2.0]\Addons\BottleRackAddon.cs","True","True","False","False","False","","Custom:Vhaerun's CRL Homestead System [2.0]","","class:bottlerackAddon;class:bottlerackAddonDeed","Keep"
"ProjectInclude","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Addons/KegStorageAddon.cs","Custom\Vhaerun%27s CRL Homestead System [2.0]\Dracana%27s Winecrafting [2.0]\Addons\KegStorageAddon.cs","True","True","False","False","False","","Custom:Vhaerun's CRL Homestead System [2.0]","","class:kegstorageAddon;class:kegstorageAddonDeed","Keep"
"ProjectInclude","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Commands/AddGrapevines.cs","Custom\Vhaerun%27s CRL Homestead System [2.0]\Dracana%27s Winecrafting [2.0]\Commands\AddGrapevines.cs","True","True","False","False","False","","Custom:Vhaerun's CRL Homestead System [2.0]","CommandSystem.Register;Initialize;SendGump","class:gvCommand","Keep"
"ProjectInclude","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Commands/VinePlacement.cs","Custom\Vhaerun%27s CRL Homestead System [2.0]\Dracana%27s Winecrafting [2.0]\Commands\VinePlacement.cs","True","True","False","False","False","","Custom:Vhaerun's CRL Homestead System [2.0]","","class:VinePlacement","Keep"
"ProjectInclude","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Craft/DefWinecrafting.cs","Custom\Vhaerun%27s CRL Homestead System [2.0]\Dracana%27s Winecrafting [2.0]\Craft\DefWinecrafting.cs","True","True","False","False","False","","Custom:Vhaerun's CRL Homestead System [2.0]","","class:DefWinecrafting","Keep"
"ProjectInclude","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Gumps/AddGrapevineGump.cs","Custom\Vhaerun%27s CRL Homestead System [2.0]\Dracana%27s Winecrafting [2.0]\Gumps\AddGrapevineGump.cs","True","True","False","False","False","","Custom:Vhaerun's CRL Homestead System [2.0]","OnResponse;SendGump","class:AddGrapeVineGump;enum:GumpPage;class:InternalTarget;class:PickVineMoveTarget;class:VineMoveToTarget;class:VineDeleteTarget;class:VineInfo;class:GrapeInfo","Keep"
"ProjectInclude","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Items/Craft Items/Resources/WinecrafterSugar.cs","Custom\Vhaerun%27s CRL Homestead System [2.0]\Dracana%27s Winecrafting [2.0]\Items\Craft Items\Resources\WinecrafterSugar.cs","True","True","False","False","False","","Custom:Vhaerun's CRL Homestead System [2.0]","","class:WinecrafterSugar","Keep"
"ProjectInclude","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Items/Craft Items/Resources/WinecrafterYeast.cs","Custom\Vhaerun%27s CRL Homestead System [2.0]\Dracana%27s Winecrafting [2.0]\Items\Craft Items\Resources\WinecrafterYeast.cs","True","True","False","False","False","","Custom:Vhaerun's CRL Homestead System [2.0]","","class:WinecrafterYeast","Keep"
"ProjectInclude","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Items/Craft Items/Resources/WineGrapes.cs","Custom\Vhaerun%27s CRL Homestead System [2.0]\Dracana%27s Winecrafting [2.0]\Items\Craft Items\Resources\WineGrapes.cs","True","True","False","False","False","","Custom:Vhaerun's CRL Homestead System [2.0]","","class:BaseWineGrapes;class:CabernetSauvignonGrapes;class:ChardonnayGrapes;class:CheninBlancGrapes;class:MerlotGrapes;class:PinotNoirGrapes;class:RieslingGrapes;class:SangioveseGrapes;class:SauvignonBlancGrapes;class:ShirazGrapes;class:ViognierGrapes;class:ZinfandelGrapes","Keep"
"ProjectInclude","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Items/Craft Items/Tools/VinyardLabelMaker.cs","Custom\Vhaerun%27s CRL Homestead System [2.0]\Dracana%27s Winecrafting [2.0]\Items\Craft Items\Tools\VinyardLabelMaker.cs","True","True","False","False","False","","Custom:Vhaerun's CRL Homestead System [2.0]","OnResponse","class:VinyardLabelMaker;class:RenameItemTarget;class:LabelPrompt;class:LabelPrompt2","Keep"
"ProjectInclude","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Items/Craft Items/Tools/WinecraftersTools.cs","Custom\Vhaerun%27s CRL Homestead System [2.0]\Dracana%27s Winecrafting [2.0]\Items\Craft Items\Tools\WinecraftersTools.cs","True","True","False","False","False","","Custom:Vhaerun's CRL Homestead System [2.0]","","class:WinecraftersTools","Keep"
"ProjectInclude","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Items/Craft Items/WineGrapeInfo.cs","Custom\Vhaerun%27s CRL Homestead System [2.0]\Dracana%27s Winecrafting [2.0]\Items\Craft Items\WineGrapeInfo.cs","True","True","False","False","False","","Custom:Vhaerun's CRL Homestead System [2.0]","","enum:GrapeVariety;enum:GrapeVarietyType;class:GrapeVarietyInfo;class:WinemakingResources;class:WineGrapeInfo","Keep"
"ProjectInclude","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Items/Food/BaseCraftWine.cs","Custom\Vhaerun%27s CRL Homestead System [2.0]\Dracana%27s Winecrafting [2.0]\Items\Food\BaseCraftWine.cs","True","True","False","False","False","","Custom:Vhaerun's CRL Homestead System [2.0]","","class:BaseCraftWine;enum:SaveFlag","Keep"
"ProjectInclude","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Items/Food/BottleOfWine.cs","Custom\Vhaerun%27s CRL Homestead System [2.0]\Dracana%27s Winecrafting [2.0]\Items\Food\BottleOfWine.cs","True","True","False","False","False","","Custom:Vhaerun's CRL Homestead System [2.0]","","class:BottleOfWine","Keep"
"ProjectInclude","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Items/Food/EmptyWineBottle.cs","Custom\Vhaerun%27s CRL Homestead System [2.0]\Dracana%27s Winecrafting [2.0]\Items\Food\EmptyWineBottle.cs","True","True","False","False","False","","Custom:Vhaerun's CRL Homestead System [2.0]","","class:EmptyWineBottle","Keep"
"ProjectInclude","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Items/Food/WineEnums.cs","Custom\Vhaerun%27s CRL Homestead System [2.0]\Dracana%27s Winecrafting [2.0]\Items\Food\WineEnums.cs","True","True","False","False","False","","Custom:Vhaerun's CRL Homestead System [2.0]","","enum:WineQuality","Keep"
"ProjectInclude","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Items/Food/WineKeg.cs","Custom\Vhaerun%27s CRL Homestead System [2.0]\Dracana%27s Winecrafting [2.0]\Items\Food\WineKeg.cs","True","True","False","False","False","","Custom:Vhaerun's CRL Homestead System [2.0]","Initialize","class:WineKeg;enum:SaveFlag","Keep"
"ProjectInclude","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Items/Grape Vines/BaseGrapeVine.cs","Custom\Vhaerun%27s CRL Homestead System [2.0]\Dracana%27s Winecrafting [2.0]\Items\Grape Vines\BaseGrapeVine.cs","True","True","False","False","False","","Custom:Vhaerun's CRL Homestead System [2.0]","CustomTimerSubclass","class:BaseGrapeVine;class:FruitTimer","Keep"
"ProjectInclude","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Items/Grape Vines/GrapeVines.cs","Custom\Vhaerun%27s CRL Homestead System [2.0]\Dracana%27s Winecrafting [2.0]\Items\Grape Vines\GrapeVines.cs","True","True","False","False","False","","Custom:Vhaerun's CRL Homestead System [2.0]","","class:GrapeVineBranchEast;class:GrapeVineBranchEast2;class:GrapeVineBranchNorth;class:GrapeVineBranchNorth2;class:GrapeVinePoleEast;class:GrapeVinePoleEast2;class:GrapeVinePoleEast3;class:GrapeVinePoleNorth;class:GrapeVinePoleNorth2;class:GrapeVinePoleNorth3","Keep"
"ProjectInclude","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Items/Grape Vines/Tools/GrapevinePlacementTool.cs","Custom\Vhaerun%27s CRL Homestead System [2.0]\Dracana%27s Winecrafting [2.0]\Items\Grape Vines\Tools\GrapevinePlacementTool.cs","True","True","False","False","False","","Custom:Vhaerun's CRL Homestead System [2.0]","SendGump","class:GrapevinePlacementTool","Keep"
"ProjectInclude","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Mobiles/SBVintner.cs","Custom\Vhaerun%27s CRL Homestead System [2.0]\Dracana%27s Winecrafting [2.0]\Mobiles\SBVintner.cs","True","True","False","False","False","","Custom:Vhaerun's CRL Homestead System [2.0]","","class:SBVintner;class:InternalBuyInfo;class:InternalSellInfo","Keep"
"ProjectInclude","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Mobiles/SBWinecrafter.cs","Custom\Vhaerun%27s CRL Homestead System [2.0]\Dracana%27s Winecrafting [2.0]\Mobiles\SBWinecrafter.cs","True","True","False","False","False","","Custom:Vhaerun's CRL Homestead System [2.0]","","class:SBWinecrafter;class:InternalBuyInfo;class:InternalSellInfo","Keep"
"ProjectInclude","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Mobiles/Vintner.cs","Custom\Vhaerun%27s CRL Homestead System [2.0]\Dracana%27s Winecrafting [2.0]\Mobiles\Vintner.cs","True","True","False","False","False","","Custom:Vhaerun's CRL Homestead System [2.0]","","class:Vintner","Keep"
"ProjectInclude","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Dracana's Winecrafting [2.0]/Mobiles/Winecrafter.cs","Custom\Vhaerun%27s CRL Homestead System [2.0]\Dracana%27s Winecrafting [2.0]\Mobiles\Winecrafter.cs","True","True","False","False","False","","Custom:Vhaerun's CRL Homestead System [2.0]","","class:Winecrafter","Keep"
"ProjectInclude","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Brewing/Craft/BaseCraftAle.cs","Custom\Vhaerun%27s CRL Homestead System [2.0]\Vhaerun%27s CRL Brewing\Craft\BaseCraftAle.cs","True","True","False","False","False","","Custom:Vhaerun's CRL Homestead System [2.0]","","class:BaseCraftAle;enum:SaveFlag","Keep"
"ProjectInclude","Data/Scripts/Custom/Vhaerun's CRL Homestead System [2.0]/Vhaerun's CRL Brewing/Craft/BaseCraftCider.cs","Custom\Vhaerun%27s CRL Homestead System [2.0]\Vhaerun%27s CRL Brewing\Craft\BaseCraftCider.cs","True","True","False","False","False","","Custom:Vhaerun's CRL Homestead System [2.0]","","class:BaseCraftCider;enum:SaveFlag","Keep"
